,lemas_a,lemas_b,similarity
755,feliz,amor,0.443717360496521
756,feliz,placer,0.39311859011650085
757,feliz,super,0.2136174887418747
758,feliz,vídeo,0.20676523447036743
759,feliz,septiembre,0.1454530954360962
760,feliz,hableconellas,0.09282708168029785
761,feliz,bello,0.3051306903362274
762,feliz,suerte,0.07430601865053177
763,feliz,lunes,0.05763842537999153
764,feliz,familia,0.3694871962070465
765,feliz,madrid,0.2579113245010376
766,feliz,parecer,0.28405314683914185
767,feliz,cola,0.44268494844436646
768,feliz,penar,0.33927518129348755
769,feliz,grande,0.598232626914978
770,feliz,horario,0.14816147089004517
771,feliz,guay,0.1611400693655014
772,feliz,viajar,0.40179842710494995
773,feliz,jajaja,0.33534711599349976
774,feliz,parar,0.5317395329475403
775,feliz,estrenar,0.44852274656295776
776,feliz,capítulo,0.05718708038330078
777,feliz,empezar,0.43301406502723694
778,feliz,jugar,0.37017250061035156
779,feliz,sobretodo,0.23933739960193634
780,feliz,post,0.47039881348609924
781,feliz,programar,0.33759763836860657
782,feliz,junto,0.21611285209655762
783,feliz,alegrar,0.470866858959198
784,feliz,abrir,0.49017834663391113
785,feliz,disfrutar,0.40838623046875
786,feliz,experto,0.33263275027275085
787,feliz,abrazar,0.44586023688316345
788,feliz,entender,0.30669721961021423
789,feliz,gracioso,0.17917615175247192
790,feliz,mañana,0.24811038374900818
791,feliz,jajajaja,0.3268241584300995
792,feliz,mola,0.3723660707473755
793,feliz,muchísimo,0.24874772131443024
794,feliz,amigo,0.19176091253757477
795,feliz,hacer,0.33230021595954895
796,feliz,fifa,0.35505393147468567
797,feliz,primero,0.25437355041503906
798,feliz,jaja,0.2206486463546753
799,feliz,coser,0.43092140555381775
800,feliz,flipante,0.44909659028053284
801,feliz,loco,0.24566952884197235
802,feliz,especial,0.5581081509590149
803,feliz,espalda,0.2380872666835785
804,feliz,tarjeta,0.40675026178359985
805,feliz,pokemon,0.1261090338230133
806,feliz,página,0.45085397362709045
807,feliz,gimnasio,0.1847008913755417
808,feliz,preguntar,0.4055411219596863
809,feliz,manir,0.49529558420181274
810,feliz,minuto,0.2399478405714035
811,feliz,montar,0.352586954832077
812,feliz,madre,0.25075337290763855
813,feliz,probar,0.3490784764289856
814,feliz,sorpresa,0.29543474316596985
815,feliz,amigar,0.407318115234375
816,feliz,skype,0.16005638241767883
817,feliz,directo,0.12026634812355042
818,feliz,mensaje,0.15317384898662567
819,feliz,moño,0.05448276922106743
820,feliz,durar,0.38403692841529846
821,feliz,paso,0.38733360171318054
822,feliz,corazón,0.32865744829177856
823,feliz,entrar,0.4266681373119354
824,feliz,descubrir,0.35518786311149597
825,feliz,freír,0.6437420845031738
826,feliz,luis,0.30212485790252686
827,feliz,interesante,0.5762240886688232
828,feliz,mundo,0.152742400765419
829,feliz,fiesta,0.4296523928642273
830,feliz,ilusión,0.23114807903766632
831,feliz,litro,0.3675563633441925
832,feliz,cine,0.1869964450597763
833,feliz,detallar,0.43706968426704407
834,feliz,fuerte,0.631971538066864
835,feliz,omar,0.24329957365989685
836,feliz,beso,0.07137621194124222
837,feliz,único,0.31336528062820435
838,feliz,resultar,0.3149297833442688
839,feliz,twitter,0.38218793272972107
840,feliz,aprender,0.31975311040878296
841,feliz,rápido,0.24761974811553955
842,feliz,niñuca,0.2665894329547882
843,feliz,buscar,0.383392870426178
844,feliz,interés,0.08746439963579178
845,feliz,alternativo,0.3220079243183136
846,feliz,tuit,0.0036017398815602064
847,feliz,sonar,0.34566986560821533
848,feliz,topar,0.4651487171649933
849,feliz,ensalada,0.33998724818229675
850,feliz,espectacular,0.7173133492469788
851,feliz,divertir,0.38222479820251465
852,feliz,vivo,0.2618396282196045
853,feliz,seguro,0.20986808836460114
854,feliz,tío,0.31722474098205566
855,feliz,récord,0.31666579842567444
856,feliz,perro,0.2613961100578308
857,feliz,imaginar,0.40904414653778076
858,feliz,ami,0.2729526162147522
859,feliz,rico,0.1828654259443283
860,feliz,octubre,0.27420327067375183
861,feliz,alto,0.27026453614234924
862,feliz,pasear,0.41148948669433594
863,feliz,humor,0.3765595257282257
864,feliz,sistema,0.3233627378940582
865,feliz,ayudar,0.48479971289634705
866,feliz,sabado,0.2918073534965515
867,feliz,etapa,0.19958756864070892
868,feliz,coche,0.308269202709198
869,feliz,montón,0.27193036675453186
870,feliz,escribir,0.4354633390903473
871,feliz,seguirme,0.5021730065345764
872,feliz,ideo,0.29560586810112
873,feliz,oír,0.5227471590042114
874,feliz,quedo,0.33121639490127563
875,feliz,advertir,0.46327272057533264
876,feliz,entrevistar,0.44568386673927307
877,feliz,modelar,0.47044482827186584
878,feliz,alba,0.11941162496805191
879,feliz,normal,0.603127658367157
880,feliz,toledo,0.22535495460033417
881,feliz,verla,0.25633904337882996
882,feliz,willy,0.16644437611103058
883,feliz,galo,0.3119359314441681
884,feliz,sonrisa,0.25112268328666687
885,feliz,tio,0.13051925599575043
886,feliz,internacional,0.5216866135597229
887,feliz,muchísimas,0.20168668031692505
888,feliz,lindar,0.5013712644577026
889,feliz,llevar,0.40979263186454773
890,feliz,aceptar,0.37704119086265564
891,feliz,bonica,0.36845916509628296
892,feliz,sexy,0.38291528820991516
893,feliz,actriz,0.26697680354118347
894,feliz,contento,0.13687793910503387
895,feliz,pintar,0.31486761569976807
896,feliz,clásico,0.24048104882240295
897,feliz,abrazarte,0.3877978026866913
898,feliz,niño,0.34191957116127014
899,feliz,leer,0.33662354946136475
900,feliz,poquito,0.19111452996730804
901,feliz,partir,0.13210956752300262
902,feliz,temer,0.45412978529930115
903,feliz,crack,0.4365828037261963
904,feliz,noticiar,0.48818373680114746
905,feliz,opción,0.27119845151901245
906,feliz,frase,0.24372358620166779
907,feliz,parejo,0.2734718918800354
908,feliz,malo,0.23394416272640228
909,feliz,quedar,0.383592426776886
910,feliz,atrasar,0.39991071820259094
911,feliz,inglés,0.28266772627830505
912,feliz,preparar,0.3040282130241394
913,feliz,chulo,0.1413184404373169
914,tener,genial,0.3106817603111267
915,tener,año,0.2214445322751999
916,tener,bonito,0.03590190410614014
917,tener,gustar,0.6452982425689697
918,tener,esperar,0.663994312286377
919,tener,hablar,0.6112348437309265
920,tener,noche,0.11685170978307724
921,tener,llegar,0.6094120740890503
922,tener,encantar,0.5726323127746582
923,tener,salir,0.6555664539337158
924,tener,volver,0.52022784948349
925,tener,ver,0.3956892490386963
926,tener,besitos,0.13009177148342133
927,tener,pasar,0.6373485922813416
928,tener,guapo,0.12697066366672516
929,tener,gente,0.25352463126182556
930,tener,haber,0.36954832077026367
931,tener,maravilloso,0.21423272788524628
932,tener,seguir,0.6937088370323181
933,tener,estar,0.574470579624176
934,tener,perfecto,0.13666804134845734
935,tener,venir,0.5370472073554993
936,tener,sentir,0.645497739315033
937,tener,poder,0.5928211212158203
938,tener,acabar,0.5614535212516785
939,tener,semana,0.25655263662338257
940,tener,mirar,0.574702262878418
941,tener,vestir,0.5767120122909546
942,tener,chico,0.282767117023468
943,tener,poner,0.765181303024292
944,tener,conocer,0.5484734773635864
945,tener,escuchar,0.5497374534606934
946,tener,mil,0.06081203371286392
947,tener,ganar,0.570766806602478
948,tener,libro,0.2940065860748291
949,tener,foto,0.29327264428138733
950,tener,decir,0.5388438105583191
951,tener,artista,0.31571507453918457
952,tener,mejorar,0.5613855123519897
953,tener,felicidad,0.3869950771331787
954,tener,tranquilo,-0.0816635936498642
955,tener,vida,0.3267979919910431
956,tener,cumpleaños,-0.058896660804748535
957,tener,seriar,0.5726335048675537
958,tener,favorito,0.06485164910554886
959,tener,personar,0.5721198916435242
960,tener,hola,0.208684504032135
961,tener,compartir,0.5517680644989014
962,tener,tocar,0.6325227618217468
963,tener,dejar,0.5338084101676941
964,tener,temporada,0.3221909701824188
965,tener,canal,0.35180845856666565
966,tener,librar,0.5923684239387512
967,tener,subir,0.6593392491340637
968,tener,precioso,0.22005651891231537
969,tener,cambiar,0.6973743438720703
970,tener,comprar,0.6776126623153687
971,tener,ojalá,-0.034851521253585815
972,tener,comenzar,0.5841460227966309
973,tener,merecer,0.6006827354431152
974,tener,desear,0.7127372622489929
975,tener,pensar,0.7048767805099487
976,tener,the,0.28389617800712585
977,tener,valer,0.5016989707946777
978,tener,estupendo,0.18770629167556763
979,tener,amar,0.5851743221282959
980,tener,casar,0.5991981029510498
981,tener,amor,0.3071378171443939
982,tener,placer,0.4844127893447876
983,tener,super,0.4833010137081146
984,tener,vídeo,0.44117671251296997
985,tener,septiembre,0.16070589423179626
986,tener,hableconellas,0.45470693707466125
987,tener,bello,0.19473609328269958
988,tener,suerte,0.10904822498559952
989,tener,lunes,0.09800098836421967
990,tener,familia,0.2408706396818161
991,tener,madrid,0.1258057951927185
992,tener,parecer,0.48174017667770386
993,tener,cola,0.18951424956321716
994,tener,penar,0.6335824728012085
995,tener,grande,0.06524953246116638
996,tener,horario,0.2951572835445404
997,tener,guay,0.01724495179951191
998,tener,viajar,0.5574994683265686
999,tener,jajaja,0.268561452627182
1000,tener,parar,0.5605388283729553
1001,tener,estrenar,0.5277931690216064
1002,tener,capítulo,0.25710177421569824
1003,tener,empezar,0.5482926368713379
1004,tener,jugar,0.7126314640045166
1005,tener,sobretodo,0.12807531654834747
1006,tener,post,0.2963579297065735
1007,tener,programar,0.5463679432868958
1008,tener,junto,0.09422113746404648
1009,tener,alegrar,0.6217426061630249
1010,tener,abrir,0.5467283725738525
1011,tener,disfrutar,0.6663032174110413
1012,tener,experto,0.21518869698047638
1013,tener,abrazar,0.6183635592460632
1014,tener,entender,0.6525633335113525
1015,tener,gracioso,0.09114906936883926
1016,tener,mañana,0.008353587239980698
1017,tener,jajajaja,0.2812406122684479
1018,tener,mola,0.2107718288898468
1019,tener,muchísimo,0.10072313249111176
1020,tener,amigo,0.13650237023830414
1021,tener,hacer,0.6001512408256531
1022,tener,fifa,0.2971227169036865
1023,tener,primero,-0.06870376318693161
1024,tener,jaja,0.221924290060997
1025,tener,coser,0.595932126045227
1026,tener,flipante,0.21609143912792206
1027,tener,loco,0.24660858511924744
1028,tener,especial,0.16079860925674438
1029,tener,espalda,0.24656815826892853
1030,tener,tarjeta,0.24511976540088654
1031,tener,pokemon,0.1571790724992752
1032,tener,página,0.24252164363861084
1033,tener,gimnasio,0.1599629521369934
1034,tener,preguntar,0.6288238763809204
1035,tener,manir,0.42993101477622986
1036,tener,minuto,0.2912568151950836
1037,tener,montar,0.580082893371582
1038,tener,madre,0.24426111578941345
1039,tener,probar,0.5898030996322632
1040,tener,sorpresa,0.23606912791728973
1041,tener,amigar,0.6892436146736145
1042,tener,skype,0.21038341522216797
1043,tener,directo,-0.08945003151893616
1044,tener,mensaje,0.2784017324447632
1045,tener,moño,0.03755026310682297
1046,tener,durar,0.607794463634491
1047,tener,paso,0.33159419894218445
1048,tener,corazón,0.3538884222507477
1049,tener,entrar,0.577507495880127
1050,tener,descubrir,0.676842987537384
1051,tener,freír,0.29949724674224854
1052,tener,luis,0.37000977993011475
1053,tener,interesante,0.0660078227519989
1054,tener,mundo,0.5418518781661987
1055,tener,fiesta,0.0716344490647316
1056,tener,ilusión,0.3737792372703552
1057,tener,litro,0.052037276327610016
1058,tener,cine,0.23184186220169067
1059,tener,detallar,0.6331941485404968
1060,tener,fuerte,0.25582149624824524
1061,tener,omar,0.5249041318893433
1062,tener,beso,0.31262022256851196
1063,tener,único,-0.020649734884500504
1064,tener,resultar,0.6649373173713684
1065,tener,twitter,0.43332403898239136
1066,tener,aprender,0.688736081123352
1067,tener,rápido,0.2088102251291275
1068,tener,niñuca,0.14957734942436218
1069,tener,buscar,0.5348661541938782
1070,tener,interés,0.4420498311519623
1071,tener,alternativo,0.010710342787206173
1072,tener,tuit,0.2084980010986328
1073,tener,sonar,0.5184427499771118
1074,tener,topar,0.5084937810897827
1075,tener,ensalada,0.34398555755615234
1076,tener,espectacular,0.3533072769641876
1077,tener,divertir,0.7536546587944031
1078,tener,vivo,0.12742018699645996
1079,tener,seguro,0.05643289163708687
1080,tener,tío,0.4586329162120819
1081,tener,récord,0.25231829285621643
1082,tener,perro,0.29475995898246765
1083,tener,imaginar,0.5313134789466858
1084,tener,ami,0.2485925406217575
1085,tener,rico,0.28987881541252136
1086,tener,octubre,0.14509525895118713
1087,tener,alto,0.15224798023700714
1088,tener,pasear,0.723400354385376
1089,tener,humor,0.33060920238494873
1090,tener,sistema,0.2843462824821472
1091,tener,ayudar,0.6274234056472778
1092,tener,sabado,0.27005550265312195
1093,tener,etapa,0.3125123083591461
1094,tener,coche,0.28803616762161255
1095,tener,montón,0.43903762102127075
1096,tener,escribir,0.7091748118400574
1097,tener,seguirme,0.17221437394618988
1098,tener,ideo,0.43045687675476074
1099,tener,oír,0.5858683586120605
1100,tener,quedo,0.29305994510650635
1101,tener,advertir,0.544975757598877
1102,tener,entrevistar,0.7009244561195374
1103,tener,modelar,0.4817497730255127
1104,tener,alba,0.27201130986213684
1105,tener,normal,0.26071831583976746
1106,tener,toledo,0.3294462561607361
1107,tener,verla,0.13515634834766388
1108,tener,willy,0.16870813071727753
1109,tener,galo,0.2475021332502365
1110,tener,sonrisa,0.2896691560745239
1111,tener,tio,0.19526895880699158
1112,tener,internacional,0.2953864634037018
1113,tener,muchísimas,0.29132556915283203
1114,tener,lindar,0.44719991087913513
1115,tener,llevar,0.572920024394989
1116,tener,aceptar,0.7327467203140259
1117,tener,bonica,0.3312253952026367
1118,tener,sexy,0.20132461190223694
1119,tener,actriz,0.1404256969690323
1120,tener,contento,0.006127963308244944
1121,tener,pintar,0.6425279974937439
1122,tener,clásico,0.0015570848481729627
1123,tener,abrazarte,0.3485243618488312
1124,tener,niño,0.2645566165447235
1125,tener,leer,0.627453625202179
1126,tener,poquito,-0.11168698966503143
1127,tener,partir,0.5406433939933777
1128,tener,temer,0.46089988946914673
1129,tener,crack,0.539545476436615
1130,tener,noticiar,0.5337271094322205
1131,tener,opción,0.2814333438873291
1132,tener,frase,0.13555461168289185
1133,tener,parejo,0.06015186384320259
1134,tener,malo,0.06289875507354736
1135,tener,quedar,0.5484450459480286
1136,tener,atrasar,0.5497847199440002
1137,tener,inglés,0.30066436529159546
1138,tener,preparar,0.626227080821991
1139,tener,chulo,0.18911263346672058
1140,genial,año,0.2281922996044159
1141,genial,bonito,0.05180668458342552
1142,genial,gustar,0.10670266300439835
1143,genial,esperar,0.31083646416664124
1144,genial,hablar,0.29401546716690063
1145,genial,noche,0.1965918242931366
1146,genial,llegar,0.1991555243730545
1147,genial,encantar,0.3721517026424408
1148,genial,salir,0.21126268804073334
1149,genial,volver,0.12136544287204742
1150,genial,ver,0.13118557631969452
1151,genial,besitos,0.01512554008513689
1152,genial,pasar,0.20749208331108093
1153,genial,guapo,0.15549509227275848
1154,genial,gente,0.269877552986145
1155,genial,haber,0.1926155686378479
1156,genial,maravilloso,0.16630728542804718
1157,genial,seguir,0.2217390388250351
1158,genial,estar,0.29777461290359497
1159,genial,perfecto,0.30780133605003357
1160,genial,venir,0.3415813744068146
1161,genial,sentir,0.3180692791938782
1162,genial,poder,0.1992860585451126
1163,genial,acabar,0.16442996263504028
1164,genial,semana,0.22155526280403137
1165,genial,mirar,0.3492361307144165
1166,genial,vestir,0.21208104491233826
1167,genial,chico,0.1986231505870819
1168,genial,poner,0.3590684235095978
1169,genial,conocer,0.33480361104011536
1170,genial,escuchar,0.1930501013994217
1171,genial,mil,0.07444608211517334
1172,genial,ganar,0.34282639622688293
1173,genial,libro,0.1709287464618683
1174,genial,foto,0.24005766212940216
1175,genial,decir,0.25345566868782043
1176,genial,artista,0.6064754724502563
1177,genial,mejorar,0.2549511194229126
1178,genial,felicidad,0.1863618642091751
1179,genial,tranquilo,0.23837018013000488
1180,genial,vida,0.19315317273139954
1181,genial,cumpleaños,-0.09334772080183029
1182,genial,seriar,0.41943666338920593
1183,genial,favorito,0.21421343088150024
1184,genial,personar,0.22689947485923767
1185,genial,hola,0.4574386179447174
1186,genial,compartir,0.22215135395526886
1187,genial,tocar,0.24432584643363953
1188,genial,dejar,0.19776573777198792
1189,genial,temporada,0.23248951137065887
1190,genial,canal,0.6184242963790894
1191,genial,librar,0.3797488212585449
1192,genial,subir,0.3413762152194977
1193,genial,precioso,0.22357292473316193
1194,genial,cambiar,0.3089400827884674
